Date,Price,Open,High,Low,Vol.,Change %
2014-10-14,"1,234.30","1,237.30","1,238.60","1,231.10",113.55K,0.35%
2014-10-13,"1,230.00","1,224.80","1,238.00","1,223.60",119.92K,0.68%
2014-10-10,"1,221.70","1,224.00","1,225.70","1,217.60",121.36K,-0.29%
2014-10-09,"1,225.30","1,221.10","1,234.00","1,219.30",165.36K,1.60%
2014-10-08,"1,206.00","1,209.80","1,224.50","1,205.10",192.01K,-0.53%
2014-10-06,"1,212.40","1,207.80","1,214.10","1,203.00",142.51K,0.42%
2014-10-06,"1,207.30","1,192.00","1,209.90","1,183.30",147.76K,1.21%
2014-10-03,"1,192.90","1,213.90","1,215.70","1,190.30",186.09K,-1.83%
2014-10-02,"1,215.10","1,213.40","1,224.00","1,209.10",148.82K,-0.03%
2014-10-01,"1,215.50","1,209.40","1,220.00","1,205.00",146.54K,0.32%
2014-09-30,"1,211.60","1,215.70","1,220.70","1,204.30",182.52K,-0.59%
2014-09-29,"1,218.80","1,219.10","1,223.90","1,215.30",105.76K,0.33%
2014-09-26,"1,214.80","1,227.70","1,230.20","1,212.50",0.24K,-0.55%
2014-09-25,"1,221.50","1,216.60","1,224.70","1,208.50",0.21K,0.21%
2014-09-24,"1,219.00","1,222.90","1,225.00","1,216.40",0.07K,-0.20%
2014-09-23,"1,221.50","1,219.20","1,235.60","1,217.00",0.10K,0.35%
2014-09-22,"1,217.30","1,215.90","1,220.00","1,211.70",0.04K,0.11%
2014-09-19,"1,216.00","1,219.50","1,224.60","1,214.90",0.05K,-0.85%
2014-09-18,"1,226.40","1,220.00","1,227.20","1,218.90",0.10K,-0.73%
2014-09-16,"1,235.40","1,237.40","1,238.70","1,221.80",0.29K,-0.06%
2014-09-16,"1,236.20","1,233.00","1,240.20","1,232.40",0.34K,0.14%
2014-09-15,"1,234.50","1,232.40","1,235.80","1,232.40",0.04K,0.29%
2014-09-12,"1,230.90","1,232.80","1,239.10","1,228.60",0.21K,-0.60%
2014-09-11,"1,238.30","1,247.40","1,250.00","1,237.40",0.25K,-0.52%
2014-09-10,"1,244.80","1,251.40","1,251.40","1,244.80",0.02K,-0.26%
2014-09-09,"1,248.00","1,257.20","1,257.70","1,248.10",0.02K,-0.47%
2014-09-08,"1,253.90","1,268.30","1,268.30","1,268.30",0.01K,-1.03%
2014-09-05,"1,266.90","1,262.80","1,272.40","1,262.80",0.02K,0.06%
2014-09-04,"1,266.20","1,273.30","1,274.20","1,261.00",0.01K,-0.30%
2014-09-03,"1,270.00","1,267.10","1,268.00","1,262.20",0.01K,0.40%
2014-09-02,"1,264.90","1,264.70","1,265.30","1,264.10",0.02K,-0.01%
2014-09-01,"1,265.00","1,288.50","1,290.90","1,263.10",190.58K,-1.72%
2014-08-29,"1,287.20","1,291.10","1,297.30","1,290.10",0.05K,-0.21%
2014-08-28,"1,289.90","1,289.90","1,289.90","1,289.90",110.17K,0.58%
2014-08-26,"1,282.50","1,280.90","1,287.30","1,280.30",6.28K,-0.14%
2014-08-26,"1,284.30","1,275.10","1,290.60","1,274.80",4.32K,0.49%
2014-08-25,"1,278.00","1,279.30","1,280.80","1,274.10",1.93K,-0.10%
2014-08-22,"1,279.30","1,277.40","1,282.90","1,274.00",2.68K,0.38%
2014-08-21,"1,274.50","1,291.10","1,291.20","1,272.60",6.03K,-1.53%
2014-08-20,"1,294.30","1,295.30","1,298.00","1,287.70",4.28K,-0.12%
2014-08-19,"1,295.90","1,298.70","1,302.80","1,294.10",4.35K,-0.20%
2014-08-18,"1,298.50","1,304.70","1,304.70","1,295.80",2.89K,-0.53%
2014-08-15,"1,305.40","1,312.80","1,315.60","1,292.40",6.68K,-0.72%
2014-08-14,"1,314.90","1,312.80","1,320.80","1,309.40",4.27K,0.09%
2014-08-13,"1,313.70","1,308.60","1,315.40","1,305.30",2.38K,0.30%
2014-08-12,"1,309.80","1,308.30","1,318.30","1,306.10",9.71K,0.01%
2014-08-11,"1,309.70","1,310.00","1,311.90","1,305.60",2.97K,-0.03%
2014-08-08,"1,310.10","1,313.70","1,323.10","1,305.00",12.76K,-0.11%
2014-08-06,"1,311.60","1,306.30","1,315.50","1,302.30",7.60K,0.32%
2014-08-06,"1,307.40","1,288.10","1,310.20","1,287.90",9.61K,1.77%
2014-08-05,"1,284.60","1,288.50","1,294.30","1,282.60",5.80K,-0.29%
2014-08-04,"1,288.30","1,294.90","1,295.50","1,286.40",3.58K,-0.45%
2014-08-01,"1,294.10","1,283.60","1,297.30","1,280.50",4.91K,0.95%
2014-07-31,"1,281.90","1,296.00","1,297.80","1,280.60",7.07K,-1.08%
2014-07-30,"1,295.90","1,300.10","1,304.00","1,292.20",6.02K,-0.24%
2014-07-29,"1,299.00","1,305.10","1,312.10","1,296.80",1.24K,-0.39%
2014-07-28,"1,304.10","1,305.90","1,309.60","1,302.40",1.21K,0.01%
2014-07-25,"1,304.00","1,294.30","1,309.20","1,292.20",0.70K,0.98%
2014-07-24,"1,291.40","1,304.90","1,305.30","1,288.60",0.32K,-1.06%
2014-07-23,"1,305.30","1,308.20","1,312.00","1,304.70",0.10K,-0.12%
2014-07-22,"1,306.90","1,312.60","1,316.30","1,303.60",0.19K,-0.58%
2014-07-21,"1,314.50","1,311.20","1,319.10","1,310.30",0.13K,0.34%
2014-07-18,"1,310.00","1,321.70","1,325.10","1,307.40",0.24K,-0.57%
2014-07-16,"1,317.50","1,300.30","1,324.70","1,300.30",0.25K,1.31%
2014-07-16,"1,300.40","1,295.70","1,303.90","1,295.70",0.16K,0.21%
2014-07-15,"1,297.70","1,309.50","1,314.00","1,294.30",0.18K,-0.73%
2014-07-14,"1,307.30","1,341.00","1,341.00","1,305.70",0.28K,-2.29%
2014-07-11,"1,338.00","1,337.00","1,340.00","1,336.90",0.27K,-0.13%
2014-07-10,"1,339.80","1,328.80","1,346.80","1,328.80",0.41K,1.12%
2014-07-09,"1,325.00","1,322.50","1,333.00","1,322.50",2.21K,0.60%
2014-07-08,"1,317.10","1,320.80","1,325.40","1,315.30",0.35K,-0.04%
2014-07-06,"1,317.60","1,320.80","1,318.70","1,314.00",2.75K,0.05%
2014-07-04,"1,317.00","1,321.40","1,321.70","1,312.10",113.07K,-0.31%
2014-07-03,"1,321.10","1,324.80","1,325.10","1,319.10",1.35K,-0.77%
2014-07-02,"1,331.30","1,326.10","1,331.00","1,322.60",1.38K,0.35%
2014-07-01,"1,326.70","1,328.90","1,330.10","1,325.20",0.02K,0.35%
2014-06-30,"1,322.10","1,315.60","1,330.20","1,313.80",0.05K,0.15%
2014-06-26,"1,320.10","1,320.10","1,320.10","1,320.10",104.66K,0.24%
2014-06-26,"1,317.00","1,318.70","1,320.60","1,306.80",134.79K,-0.42%
2014-06-25,"1,322.60","1,318.90","1,325.60","1,305.40",136.62K,0.10%
2014-06-24,"1,321.30","1,318.10","1,326.60","1,314.50",123.88K,0.22%
2014-06-23,"1,318.40","1,314.90","1,319.20","1,310.40",109.39K,0.14%
2014-06-20,"1,316.60","1,320.30","1,322.50","1,307.10",167.79K,0.19%
2014-06-19,"1,314.10","1,278.20","1,322.00","1,276.20",237.99K,3.25%
2014-06-18,"1,272.70","1,272.10","1,279.20","1,266.50",87.91K,0.06%
2014-06-16,"1,272.00","1,271.80","1,273.50","1,258.00",112.83K,-0.26%
2014-06-16,"1,275.30","1,276.80","1,285.10","1,270.50",98.25K,0.09%
2014-06-13,"1,274.10","1,273.40","1,278.10","1,270.90",83.63K,0.01%
2014-06-12,"1,274.00","1,261.10","1,275.10","1,260.00",117.42K,1.01%
2014-06-11,"1,261.20","1,260.30","1,265.50","1,257.90",77.04K,0.09%
2014-06-10,"1,260.10","1,252.70","1,263.80","1,250.10",107.08K,0.49%
2014-06-09,"1,253.90","1,253.00","1,257.30","1,251.60",53.77K,0.11%
2014-06-06,"1,252.50","1,253.70","1,258.20","1,245.70",112.94K,-0.06%
2014-06-05,"1,253.30","1,244.30","1,257.90","1,241.20",125.57K,0.72%
2014-06-04,"1,244.30","1,244.90","1,249.50","1,242.80",76.99K,-0.02%
2014-06-03,"1,244.50","1,244.10","1,247.90","1,240.20",90.05K,0.04%
2014-06-02,"1,244.00","1,250.50","1,251.00","1,241.10",91.40K,-0.16%
2014-05-30,"1,246.00","1,255.90","1,260.60","1,242.20",136.54K,-0.88%
2014-05-29,"1,257.10","1,258.90","1,261.50","1,251.40",140.23K,-0.20%
2014-05-28,"1,259.60","1,265.10","1,267.10","1,256.40",0.61K,-0.47%
2014-05-26,"1,265.60","1,291.00","1,293.90","1,263.30",0.84K,0.01%
2014-05-26,"1,265.50","1,293.60","1,294.80","1,263.20",252.10K,-2.04%
2014-05-23,"1,291.80","1,295.20","1,295.30","1,287.00",0.26K,-0.25%
2014-05-22,"1,295.10","1,292.10","1,303.40","1,292.10",0.11K,0.54%
2014-05-21,"1,288.20","1,295.10","1,295.90","1,284.00",0.12K,-0.50%
2014-05-20,"1,294.70","1,294.00","1,296.50","1,286.70",0.14K,0.06%
2014-05-19,"1,293.90","1,301.10","1,304.00","1,293.00",0.04K,0.03%
2014-05-16,"1,293.50","1,296.00","1,296.00","1,288.00",0.09K,-0.02%
2014-05-15,"1,293.80","1,305.30","1,305.60","1,294.00",0.08K,-0.94%
2014-05-14,"1,306.10","1,292.70","1,307.70","1,292.00",0.08K,0.86%
2014-05-13,"1,295.00","1,293.70","1,297.10","1,290.50",0.03K,-0.07%
2014-05-12,"1,295.90","1,284.00","1,303.40","1,284.00",0.06K,0.63%
2014-05-09,"1,287.80","1,289.60","1,294.50","1,286.40",0.02K,-0.01%
2014-05-08,"1,287.90","1,290.20","1,294.60","1,286.90",0.06K,-0.09%
2014-05-06,"1,289.10","1,310.60","1,310.60","1,288.00",0.07K,-1.51%
2014-05-06,"1,308.80","1,310.20","1,310.20","1,306.40",0.02K,-0.05%
2014-05-05,"1,309.50","1,306.30","1,315.30","1,306.30",0.03K,0.49%
2014-05-02,"1,303.10","1,276.00","1,304.00","1,276.00",0.04K,1.52%
2014-05-01,"1,283.60","1,288.90","1,288.90","1,279.00",0.01K,-0.96%
2014-04-30,"1,296.00","1,296.00","1,296.00","1,296.00",139.27K,-0.03%
2014-04-29,"1,296.40","1,296.40","1,296.40","1,296.40",103.82K,-0.20%
2014-04-28,"1,299.00","1,303.20","1,306.60","1,292.10",102.41K,-0.14%
2014-04-25,"1,300.80","1,293.80","1,305.20","1,290.40",107.96K,0.79%
2014-04-24,"1,290.60","1,283.90","1,299.00","1,268.40",189.29K,0.47%
2014-04-23,"1,284.60","1,284.00","1,289.10","1,280.80",98.44K,0.27%
2014-04-22,"1,281.10","1,290.30","1,293.10","1,275.80",118.73K,-0.57%
2014-04-21,"1,288.50","1,294.90","1,302.50","1,281.80",101.89K,-0.42%
2014-04-16,"1,293.90","1,302.10","1,304.40","1,292.80",95.71K,-0.74%
2014-04-16,"1,303.50","1,303.20","1,307.10","1,293.50",117.47K,0.25%
2014-04-15,"1,300.30","1,326.50","1,328.40","1,284.40",188.99K,-2.05%
2014-04-14,"1,327.50","1,321.00","1,331.40","1,318.70",100.33K,0.64%
2014-04-11,"1,319.00","1,318.10","1,324.20","1,314.00",91.86K,-0.11%
2014-04-10,"1,320.50","1,311.90","1,324.90","1,311.00",126.71K,1.12%
2014-04-09,"1,305.90","1,308.50","1,315.50","1,301.10",125.58K,-0.24%
2014-04-08,"1,309.10","1,296.80","1,314.70","1,296.80",119.23K,0.83%
2014-04-06,"1,298.30","1,304.00","1,304.80","1,295.80",80.28K,-0.40%
2014-04-04,"1,303.50","1,286.60","1,307.50","1,284.40",145.50K,1.47%
2014-04-03,"1,284.60","1,290.40","1,294.20","1,281.90",98.67K,-0.48%
2014-04-02,"1,290.80","1,279.60","1,294.90","1,278.90",124.47K,0.84%
2014-04-01,"1,280.00","1,284.60","1,288.40","1,277.40",112.92K,-0.30%
2014-03-31,"1,283.80","1,295.00","1,299.30","1,282.70",133.25K,-0.81%
2014-03-28,"1,294.30","1,292.30","1,299.40","1,286.10",171.32K,-0.04%
2014-03-26,"1,294.80","1,305.00","1,307.10","1,290.10",2.28K,-0.67%
2014-03-26,"1,303.50","1,313.80","1,316.40","1,299.70",0.80K,-0.61%
2014-03-25,"1,311.50","1,309.20","1,317.70","1,307.70",0.47K,0.02%
2014-03-24,"1,311.20","1,334.50","1,335.00","1,309.20",0.38K,-1.86%
2014-03-21,"1,336.00","1,329.80","1,341.80","1,329.80",1.63K,0.40%
2014-03-20,"1,330.70","1,326.80","1,334.20","1,321.00",0.49K,-0.81%
2014-03-19,"1,341.50","1,357.70","1,358.50","1,328.60",0.31K,-1.29%
2014-03-18,"1,359.10","1,366.30","1,367.50","1,351.90",0.55K,-1.02%
2014-03-16,"1,373.10","1,385.80","1,392.20","1,363.10",0.20K,-0.44%
2014-03-14,"1,379.20","1,376.00","1,387.40","1,370.10",0.36K,0.48%
2014-03-13,"1,372.60","1,366.00","1,375.20","1,365.80",0.18K,0.14%
2014-03-12,"1,370.70","1,350.00","1,370.70","1,349.30",0.29K,1.75%
2014-03-11,"1,347.10","1,341.50","1,351.10","1,338.80",0.06K,0.39%
2014-03-10,"1,341.90","1,337.20","1,343.60","1,331.70",2.19K,0.25%
2014-03-06,"1,338.60","1,350.40","1,350.40","1,332.30",1.52K,-1.01%
2014-03-06,"1,352.20","1,338.60","1,352.60","1,336.00",1.95K,0.86%
2014-03-05,"1,340.70","1,335.70","1,340.70","1,333.50",1.29K,0.19%
2014-03-04,"1,338.20","1,345.60","1,345.60","1,333.30",1.30K,-0.90%
2014-03-03,"1,350.40","1,343.00","1,353.40","1,340.70",0.08K,2.17%
2014-02-28,"1,321.70","1,321.70","1,325.80","1,321.70",132.78K,-0.77%
2014-02-26,"1,331.90","1,331.90","1,331.90","1,331.90",120.17K,0.29%
2014-02-26,"1,328.00","1,341.30","1,345.60","1,322.30",149.70K,-1.09%
2014-02-25,"1,342.70","1,336.40","1,343.80","1,331.20",125.98K,0.35%
2014-02-24,"1,338.00","1,325.50","1,339.20","1,318.70",129.77K,1.09%
2014-02-21,"1,323.60","1,323.00","1,328.80","1,315.90",110.10K,0.51%
2014-02-20,"1,316.90","1,311.00","1,325.30","1,307.10",129.02K,-0.27%
2014-02-19,"1,320.40","1,322.00","1,323.00","1,308.90",112.26K,-0.30%
2014-02-18,"1,324.40","1,318.60","1,332.40","1,312.30",184.50K,0.00%
2014-02-16,"1,324.40","1,318.60","1,332.40","1,312.30",184.50K,0.44%
2014-02-14,"1,318.60","1,302.20","1,321.50","1,299.90",150.66K,1.42%
2014-02-13,"1,300.10","1,290.80","1,303.00","1,286.20",126.05K,0.39%
2014-02-12,"1,295.00","1,290.10","1,296.40","1,283.90",111.44K,0.40%
2014-02-11,"1,289.80","1,274.20","1,294.40","1,273.50",154.73K,1.18%
2014-02-10,"1,274.70","1,265.40","1,277.80","1,264.70",94.77K,0.93%
2014-02-06,"1,262.90","1,256.90","1,272.00","1,255.50",136.03K,0.45%
2014-02-06,"1,257.20","1,257.70","1,267.50","1,252.50",87.89K,0.02%
2014-02-05,"1,256.90","1,254.20","1,274.50","1,251.80",127.06K,0.46%
2014-02-04,"1,251.20","1,257.90","1,260.70","1,246.80",93.15K,-0.69%
2014-02-03,"1,259.90","1,242.00","1,266.10","1,240.40",124.75K,1.62%
2014-01-31,"1,239.80","1,244.00","1,254.80","1,238.20",116.15K,-0.22%
2014-01-30,"1,242.50","1,267.20","1,267.80","1,237.50",163.62K,-1.56%
2014-01-29,"1,262.20","1,251.10","1,269.80","1,249.70",1.47K,0.93%
2014-01-28,"1,250.60","1,257.40","1,260.50","1,249.50",0.41K,-1.02%
2014-01-26,"1,263.50","1,271.60","1,279.20","1,252.10",1.00K,-0.07%
2014-01-24,"1,264.40","1,264.20","1,272.40","1,257.50",0.64K,0.17%
2014-01-23,"1,262.30","1,235.30","1,265.00","1,231.50",0.43K,1.92%
2014-01-22,"1,238.50","1,241.80","1,243.20","1,235.80",0.09K,-0.27%
2014-01-21,"1,241.80","1,259.00","1,259.00","1,235.40",0.56K,0.00%
2014-01-20,"1,241.80","1,252.50","1,262.00","1,235.10",174.69K,-0.82%
2014-01-16,"1,252.10","1,242.50","1,253.70","1,238.50",0.10K,0.94%
2014-01-16,"1,240.40","1,239.50","1,243.70","1,236.80",0.16K,0.15%
2014-01-15,"1,238.60","1,241.40","1,241.80","1,236.00",0.04K,-0.58%
2014-01-14,"1,245.80","1,252.50","1,254.40","1,241.80",0.07K,-0.46%
2014-01-13,"1,251.50","1,248.80","1,254.80","1,244.70",0.22K,0.34%
2014-01-10,"1,247.30","1,229.70","1,247.50","1,229.70",0.21K,1.43%
2014-01-09,"1,229.70","1,227.10","1,231.00","1,225.00",0.07K,0.32%
2014-01-08,"1,225.80","1,229.30","1,230.50","1,219.10",0.24K,-0.33%
2014-01-06,"1,229.90","1,241.30","1,242.00","1,224.60",0.03K,-0.68%
2014-01-06,"1,238.30","1,237.40","1,244.40","1,234.10",0.02K,-0.06%
2014-01-03,"1,239.00","1,223.60","1,239.50","1,223.60",0.05K,1.10%
2014-01-02,"1,225.50","1,212.10","1,229.00","1,212.10",0.04K,1.90%
2013-12-31,"1,202.60","1,186.60","1,211.60","1,186.60",0.01K,-0.12%
2013-12-30,"1,204.10","1,204.10","1,204.10","1,204.10",79.94K,-0.82%
2013-12-26,"1,214.00","1,210.90","1,218.90","1,208.50",83.76K,0.14%
2013-12-26,"1,212.30","1,203.80","1,215.40","1,200.50",54.65K,0.75%
2013-12-24,"1,203.30","1,197.80","1,205.10","1,195.50",43.49K,0.53%
2013-12-23,"1,197.00","1,202.50","1,205.60","1,191.80",84.98K,-0.56%
2013-12-20,"1,203.70","1,188.80","1,206.90","1,188.00",138.71K,0.85%
2013-12-19,"1,193.60","1,217.80","1,226.00","1,186.00",206.50K,-3.35%
2013-12-18,"1,235.00","1,230.30","1,244.00","1,215.20",160.63K,0.40%
2013-12-16,"1,230.10","1,239.50","1,247.60","1,226.50",134.93K,-1.15%
2013-12-16,"1,244.40","1,237.30","1,251.70","1,227.20",121.81K,0.79%
2013-12-13,"1,234.60","1,226.10","1,238.20","1,219.50",113.54K,0.79%
2013-12-12,"1,224.90","1,252.30","1,256.50","1,222.60",153.61K,-2.57%
2013-12-11,"1,257.20","1,261.00","1,263.20","1,250.60",120.45K,-0.31%
2013-12-10,"1,261.10","1,239.50","1,267.50","1,237.40",148.58K,2.18%
2013-12-09,"1,234.20","1,229.90","1,242.60","1,224.60",77.73K,0.42%
2013-12-06,"1,229.00","1,225.00","1,245.00","1,210.10",174.95K,-0.24%
2013-12-05,"1,231.90","1,243.10","1,243.20","1,216.30",154.23K,-1.23%
2013-12-04,"1,247.20","1,223.00","1,251.50","1,210.80",182.24K,2.16%
2013-12-03,"1,220.80","1,219.50","1,225.80","1,214.60",118.42K,-0.09%
2013-12-02,"1,221.90","1,250.60","1,251.20","1,217.10",146.10K,-2.28%
2013-11-29,"1,250.40","1,237.90","1,254.50","1,234.10",113.09K,0.00%
2013-11-28,"1,250.40","1,237.90","1,254.50","1,234.10",113.09K,1.01%
2013-11-26,"1,237.90","1,241.10","1,254.80","1,235.50",154.82K,-0.28%
2013-11-26,"1,241.40","1,254.80","1,255.80","1,239.50",0.84K,0.00%
2013-11-25,"1,241.40","1,241.50","1,252.30","1,228.40",0.53K,-0.23%
2013-11-22,"1,244.30","1,245.30","1,248.40","1,241.30",0.19K,0.03%
2013-11-21,"1,243.90","1,246.50","1,248.60","1,236.80",0.20K,-1.15%
2013-11-20,"1,258.40","1,273.90","1,273.90","1,240.90",0.11K,-1.22%
2013-11-19,"1,273.90","1,275.00","1,276.70","1,271.30",0.03K,0.09%
2013-11-18,"1,272.70","1,287.10","1,288.30","1,273.00",0.04K,-1.17%
2013-11-15,"1,287.80","1,287.50","1,290.20","1,282.70",0.04K,0.08%
2013-11-14,"1,286.80","1,284.00","1,293.80","1,278.90",0.06K,1.41%
2013-11-13,"1,268.90","1,269.20","1,276.10","1,268.20",0.02K,-0.22%
2013-11-12,"1,271.70","1,281.00","1,284.30","1,261.80",0.10K,-0.77%
2013-11-11,"1,281.60","1,287.00","1,288.00","1,281.80",0.01K,-0.27%
2013-11-08,"1,285.10","1,307.70","1,309.50","1,282.00",0.05K,-1.82%
2013-11-06,"1,308.90","1,319.20","1,325.50","1,298.10",0.08K,-0.71%
2013-11-06,"1,318.20","1,313.80","1,320.90","1,313.80",0.02K,0.74%
2013-11-05,"1,308.50","1,316.50","1,316.50","1,308.60",0.03K,-0.50%
2013-11-04,"1,315.10","1,313.60","1,315.60","1,313.60",0.00K,0.11%
2013-11-01,"1,313.60","1,325.00","1,325.00","1,317.20",0.00K,-0.79%
2013-10-31,"1,324.10","1,332.90","1,332.90","1,323.30",0.01K,-1.90%
2013-10-30,"1,349.70","1,349.70","1,349.70","1,349.70",156.60K,0.31%
2013-10-29,"1,345.50","1,352.60","1,360.40","1,339.80",127.17K,-0.50%
2013-10-28,"1,352.20","1,352.70","1,361.80","1,346.10",118.92K,-0.02%
2013-10-25,"1,352.50","1,346.90","1,356.40","1,335.30",120.21K,0.16%
2013-10-24,"1,350.30","1,332.50","1,352.30","1,330.20",138.23K,1.22%
2013-10-23,"1,334.00","1,340.10","1,342.20","1,328.50",99.06K,-0.64%
2013-10-22,"1,342.60","1,315.50","1,344.70","1,309.50",159.79K,2.04%
2013-10-21,"1,315.80","1,316.00","1,323.90","1,312.00",74.39K,0.09%
2013-10-18,"1,314.60","1,318.80","1,328.90","1,311.20",104.10K,-0.63%
2013-10-16,"1,323.00","1,281.40","1,324.20","1,273.70",216.15K,3.17%
2013-10-16,"1,282.30","1,281.40","1,289.20","1,268.60",165.64K,0.71%
2013-10-15,"1,273.20","1,273.60","1,287.70","1,251.00",204.03K,-0.27%
2013-10-14,"1,276.60","1,275.50","1,291.60","1,268.40",110.18K,0.66%
2013-10-11,"1,268.20","1,286.40","1,294.80","1,259.60",186.26K,-2.21%
2013-10-10,"1,296.90","1,307.00","1,312.00","1,281.00",141.17K,-0.79%
2013-10-09,"1,307.20","1,319.60","1,323.30","1,294.60",158.40K,-1.31%
2013-10-08,"1,324.60","1,323.00","1,330.80","1,315.40",123.18K,-0.04%
2013-10-06,"1,325.10","1,312.30","1,329.50","1,307.90",95.95K,1.16%
2013-10-04,"1,309.90","1,317.40","1,326.00","1,305.10",107.57K,-0.58%
2013-10-03,"1,317.60","1,316.50","1,322.80","1,302.00",129.12K,-0.23%
2013-10-02,"1,320.70","1,287.50","1,324.20","1,276.90",176.12K,2.69%
2013-10-01,"1,286.10","1,328.20","1,337.80","1,282.40",212.83K,-3.08%
2013-09-30,"1,327.00","1,343.50","1,353.80","1,322.00",119.08K,-0.91%
2013-09-26,"1,339.20","1,323.70","1,345.20","1,320.00",133.97K,1.16%
2013-09-26,"1,323.80","1,334.00","1,338.60","1,319.40",0.17K,-0.91%
2013-09-25,"1,336.00","1,325.30","1,337.70","1,318.50",0.20K,1.51%
2013-09-24,"1,316.10","1,326.20","1,327.80","1,309.80",0.20K,-0.82%
2013-09-23,"1,327.00","1,326.20","1,330.60","1,317.50",0.07K,-0.41%
2013-09-20,"1,332.50","1,368.00","1,368.00","1,325.90",0.10K,-2.69%
2013-09-19,"1,369.40","1,360.60","1,374.80","1,359.00",0.11K,4.73%
2013-09-18,"1,307.60","1,302.80","1,364.60","1,285.00",0.15K,-0.14%
2013-09-16,"1,309.40","1,323.00","1,323.00","1,307.00",0.04K,-0.64%
2013-09-16,"1,317.80","1,328.60","1,330.20","1,307.70",0.08K,0.72%
2013-09-13,"1,308.40","1,328.20","1,328.80","1,306.50",0.02K,-1.65%
2013-09-12,"1,330.40","1,360.40","1,360.40","1,320.60",0.03K,-2.43%
2013-09-11,"1,363.60","1,360.60","1,365.30","1,359.90",0.02K,-0.01%
2013-09-10,"1,363.80","1,371.90","1,371.90","1,359.80",0.02K,-1.64%
2013-09-09,"1,386.50","1,385.30","1,389.00","1,385.30",0.01K,0.01%
2013-09-06,"1,386.30","1,371.60","1,389.00","1,371.60",0.02K,0.98%
2013-09-05,"1,372.80","1,391.80","1,392.20","1,365.70",0.06K,-1.22%
2013-09-04,"1,389.80","1,388.50","1,395.10","1,386.80",0.01K,-1.56%
2013-09-03,"1,411.80","1,387.50","1,415.90","1,383.60",0.02K,-0.01%
2013-09-02,"1,412.00","1,394.00","1,416.40","1,373.60",206.00K,1.15%
2013-08-30,"1,395.90","1,395.90","1,395.90","1,395.90",147.10K,-1.19%
2013-08-29,"1,412.70","1,412.70","1,412.70","1,412.70",147.10K,-0.41%
2013-08-28,"1,418.50","1,417.00","1,432.90","1,413.20",10.35K,-0.11%
2013-08-26,"1,420.00","1,404.80","1,423.90","1,395.60",8.74K,1.94%
2013-08-26,"1,393.00","1,398.10","1,406.90","1,388.90",3.91K,-0.19%
2013-08-23,"1,395.60","1,375.80","1,399.40","1,367.80",5.50K,1.82%
2013-08-22,"1,370.70","1,366.30","1,381.20","1,354.50",5.31K,0.04%
2013-08-21,"1,370.10","1,370.40","1,377.70","1,359.60",6.15K,-0.18%
2013-08-20,"1,372.60","1,365.20","1,377.20","1,351.60",4.38K,0.51%
2013-08-19,"1,365.70","1,376.00","1,382.40","1,362.20",6.33K,-0.39%
2013-08-16,"1,371.00","1,365.00","1,379.10","1,357.00",7.04K,0.73%
2013-08-15,"1,361.10","1,335.40","1,369.20","1,318.20",5.60K,2.06%
2013-08-14,"1,333.60","1,320.70","1,336.10","1,315.50",3.05K,0.98%
2013-08-13,"1,320.60","1,335.60","1,340.90","1,318.00",4.42K,-1.03%
2013-08-12,"1,334.30","1,313.80","1,343.60","1,313.80",6.50K,1.68%
2013-08-09,"1,312.30","1,311.50","1,316.40","1,304.80",2.65K,0.17%
2013-08-08,"1,310.10","1,286.00","1,313.80","1,282.60",5.26K,1.91%
2013-08-06,"1,285.50","1,281.90","1,289.10","1,272.10",5.37K,0.23%
2013-08-06,"1,282.60","1,302.90","1,305.90","1,278.40",11.51K,-1.51%
2013-08-05,"1,302.20","1,311.60","1,320.20","1,296.60",3.25K,-0.62%
2013-08-02,"1,310.30","1,308.30","1,317.40","1,282.50",9.02K,-0.04%
2013-08-01,"1,310.80","1,324.00","1,330.10","1,306.60",8.96K,-0.14%
2013-07-31,"1,312.60","1,326.50","1,339.40","1,304.80",10.61K,-0.89%
2013-07-30,"1,324.40","1,327.40","1,329.60","1,316.60",7.36K,-0.33%
2013-07-29,"1,328.80","1,333.60","1,338.10","1,323.70",1.34K,0.56%
2013-07-26,"1,321.40","1,334.70","1,340.40","1,312.00",1.29K,-0.57%
2013-07-25,"1,329.00","1,318.30","1,337.20","1,309.40",0.69K,0.70%
2013-07-24,"1,319.70","1,344.80","1,346.00","1,314.00",0.68K,-1.14%
2013-07-23,"1,334.90","1,335.40","1,347.40","1,327.00",0.57K,-0.11%
2013-07-22,"1,336.40","1,297.40","1,337.50","1,297.40",0.36K,3.34%
2013-07-19,"1,293.20","1,283.80","1,296.20","1,283.80",0.12K,0.68%
2013-07-18,"1,284.50","1,274.60","1,287.10","1,274.60",0.09K,0.52%
